file,cell_key,cycle_index,n_points,duration_s,voltage_start,voltage_end,voltage_delta,voltage_slope_V_per_s,voltage_std,current_mean,current_std,temp_start,temp_end,temp_change,energy_proxy_VAs,capacity,capacity_ratio,discharge_frac,discharge_voltage_slope,discharge_curvature_coeff,voltage_plateau_fraction
B0005.mat,B0005,310,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,311,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,312,339,3177.219,4.222920057935785,3.5250502230997873,-0.697869834835998,-0.0002263505176308459,0.23455024881444192,-1.822916991757235,0.5880606956486941,24.116835091267607,36.01263661852166,11.895801527254054,-20443.587682507194,1.605818899130659,0.8649769888680268,0.9793510324483776,-0.0002352259666724175,4.2783742836623076e-08,0.0030211480362537764
B0005.mat,B0005,313,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,314,3862,10802.578,3.6906815123987555,4.200306870559031,0.5096253581602759,1.7597620487282195e-05,0.08438865856438908,0.5455321253346221,0.6132877929480426,24.468551750717264,24.715619368864488,0.24706761814722356,22866.897715728846,,,0.06395649922320042,6.080599261446942e-05,-6.716665237124598e-09,0.8130081300813008
B0005.mat,B0005,315,329,3082.937,4.200423045909808,3.494044837570843,-0.7063782083389651,-0.00023450708358051454,0.2342514069587575,-1.8294275689587538,0.5790386830763732,24.72670353176169,36.76362118255289,12.0369176507912,-19890.384373700053,1.5638491446744425,0.8423699116610504,0.9817629179331308,-0.00024256237096009008,2.8812344956460767e-08,0.0
B0005.mat,B0005,316,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,317,3773,10544.452999999994,3.6758881661834253,4.200805931735043,0.5249177655516175,1.9782713867466602e-05,0.09033911389357027,0.5659145930808275,0.6181164401997002,26.7486499049347,24.84324131711326,-1.9054085878214408,23093.879474018526,,,0.05353829843625762,6.466035005751347e-05,-7.083388477672171e-09,0.8258706467661692
B0005.mat,B0005,318,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,319,328,3074.266,4.198372063670128,3.5100418364837593,-0.6883302271863685,-0.00023133354285516071,0.23338016528628605,-1.816317296828028,0.5967165768532282,24.73538913848975,36.50230588330288,11.76691674481313,-19669.083929719585,1.5480915247767786,0.8338820438085877,0.9847560975609756,-0.00023585624358669397,4.311041023898263e-08,0.003105590062111801
B0005.mat,B0005,320,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,321,3827,10701.125,3.681227298940964,4.200867345720006,0.5196400467790423,1.8737524176944312e-05,0.088256282512142,0.5517468859825273,0.614324749214738,26.615922413292733,24.605602742714694,-2.0103196705780384,22876.253775198988,,,0.06271230729030572,6.198051192518566e-05,-6.851035413869248e-09,0.8619246861924686
B0005.mat,B0005,322,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,323,327,3066.0,4.198353213898968,3.5359247595765018,-0.6624284543224661,-0.00022247709745317805,0.22724285807568523,-1.8033689952639713,0.6138243789661205,24.501974007826995,35.91017220677914,11.408198198952142,-19466.427362198563,1.5323755631868592,0.8254166152720488,0.981651376146789,-0.00022667041091485067,5.8836519775380685e-08,0.003125
B0005.mat,B0005,324,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,325,3864,10805.813,3.686343265638421,4.2003577294606,0.5140144638221789,1.78226393735716e-05,0.08621423047834023,0.5403687480973645,0.6109029172673631,26.37699291745863,24.36270026651891,-2.014292650939719,22644.30484254796,,,0.06780538302277432,6.745572293394438e-05,-8.290721961773192e-09,0.8237547892720306
B0005.mat,B0005,326,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,327,326,3056.437,4.197873789078739,3.5293508069521953,-0.6685229821265435,-0.00022830238218619114,0.2331667808997218,-1.802670753119494,0.6146945270651876,24.266143541114122,35.878972479007196,11.612828937893074,-19364.14088590826,1.5269528268489705,0.8224956494324317,0.9693251533742331,-0.00023351635337363595,4.965001200750585e-08,0.0
B0005.mat,B0005,328,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,329,3817,10693.438,3.6862804128403504,4.200737185677336,0.5144567728369855,1.8013182734309904e-05,0.0859607110922193,0.5445908373365941,0.6097278156197965,26.18488322487894,24.23583207354635,-1.9490511513325899,22590.014931959427,,,0.05789887346083312,6.263387219231132e-05,-6.7952412996927824e-09,0.9
B0005.mat,B0005,330,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,331,325,3048.219,4.197955644238241,3.5418570338179896,-0.6560986104202513,-0.0002237372066470603,0.22983512055913674,-1.7958941337499832,0.6233018675049735,24.1488106351578,35.62922817025395,11.480417535096151,-19234.599942282424,1.5169573017136326,0.8171115433925789,0.9876923076923076,-0.0002227710928745588,6.389724745637618e-08,0.0
B0005.mat,B0005,332,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,333,3822,10708.406,3.688176253598757,4.2003218113691645,0.5121455577704075,1.7632721363936602e-05,0.0849384347350953,0.5398317988996301,0.6078339972200991,26.111386966060543,24.267194475869264,-1.8441924901912792,22434.564911325204,,,0.059392987964416534,6.211807220838617e-05,-6.7704115123974365e-09,0.827433628318584
B0005.mat,B0005,334,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,335,324,3039.218,4.197918434710392,3.540101144510816,-0.6578172901995756,-0.0002259109374420297,0.23170359937392337,-1.795344963527795,0.624318776563091,24.208608644018938,35.75119139564094,11.542582751622,-19159.139575421053,1.5118975960142693,0.8143861246029738,0.9660493827160493,-0.0002374726050802015,5.650652098343967e-08,0.003205128205128205
B0005.mat,B0005,336,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,337,3857,10805.297000000006,3.68826808898156,4.200573469622684,0.5123053806411244,1.7220765893209044e-05,0.08426778519041934,0.5333558181112956,0.6060941820734463,26.172446162686278,24.321991703730102,-1.8504544589561753,22372.22071137532,,,0.06455794659061447,6.080658231409348e-05,-6.7150888150372695e-09,0.8346774193548387
B0005.mat,B0005,338,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,339,324,3039.047,4.197739340034368,3.5453082349601677,-0.6524311050742004,-0.00022409309542022288,0.23141529776276365,-1.7893518988259454,0.6320325499876801,24.228213693022468,35.64438752174055,11.41617382871808,-19085.42178301805,1.5065638960681105,0.811513118362076,0.9814814814814815,-0.00023367903716167254,6.178720072262393e-08,0.0031545741324921135
B0005.mat,B0005,340,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,341,3694,10363.61,3.688889764637396,4.200929361556082,0.5120395969186862,1.8505239212672433e-05,0.08519933990265645,0.5543234174406872,0.6074069828358218,26.2062728961356,24.33195161804457,-1.8743212780910312,22283.442756486806,,,0.03140227395776936,6.646916050921291e-05,-7.053885110028334e-09,0.782608695652174
B0005.mat,B0005,342,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,343,323,3030.375,4.19785490446139,3.543070358154518,-0.6547845463068716,-0.0002264533457521774,0.23345025331554517,-1.7883879159763685,0.6328913986760089,24.259335333982396,35.71781750151812,11.458482167535724,-19010.25682307234,1.5015453526671363,0.8088098717121404,0.9690402476780186,-0.00023594935788477731,5.651613337126447e-08,0.0
B0005.mat,B0005,344,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,345,3856,10805.094,3.6889987240662077,4.200599460744347,0.5116007366781394,1.6870085128098475e-05,0.08327745020187664,0.5293894058764592,0.6037881702070622,26.188228718609654,24.302415131131948,-1.8858135874777062,22221.277398401395,,,0.0645746887966805,7.118938476289452e-05,-8.264884994036873e-09,0.8548387096774194
B0005.mat,B0005,346,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,347,322,3021.0,4.197306756122815,3.5580353781991203,-0.6392713779236949,-0.0002193591690861937,0.22782166398290293,-1.7815447770741009,0.6414356710358949,24.228985806758885,35.468157504838004,11.239171698079119,-18880.057660288352,1.4908444050400238,0.8030457886878684,0.9751552795031055,-0.00022547201831543676,7.028456043021832e-08,0.0
B0005.mat,B0005,348,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,349,3853,10805.5,3.690408935395842,4.20056424210418,0.5101553067083384,1.662104679153838e-05,0.08243346878734206,0.5259649128373239,0.6019499961175884,26.17018209741387,24.33659842388662,-1.8335836735272508,22079.63334418125,,,0.05813651699974046,7.184157063057168e-05,-8.226393764638588e-09,0.8161434977578476
B0005.mat,B0005,350,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,351,322,3021.75,4.197528212001444,3.5619975525663654,-0.6355306594350787,-0.0002177905379210448,0.22798452244418208,-1.7753115642966961,0.6486068932660061,24.27409668200787,35.41772195105018,11.143625269042314,-18812.25493915382,1.485868384561201,0.8003654470798278,0.9906832298136646,-0.00022264840070464052,8.038638375608044e-08,0.0031446540880503146
B0005.mat,B0005,352,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,353,3853,10806.844,3.690774117793064,4.200235044255706,0.509460926462642,1.6467126745872332e-05,0.08196280004395208,0.5239037468586069,0.6008846681071666,26.210099303909985,24.33793819630382,-1.8721611076061642,21996.92173342576,,,0.05813651699974046,6.140345606907462e-05,-6.6789706587303375e-09,0.8654708520179372
B0005.mat,B0005,354,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,355,321,3012.265,4.19743662221161,3.5617346249744624,-0.6357019972371476,-0.00021896655299440083,0.22887754440273086,-1.7742377662318358,0.6498057454815246,24.263811999299513,35.44065808413917,11.17684608483966,-18732.728685950737,1.480413677976106,0.7974272604140161,0.9626168224299065,-0.00023089350135667016,7.106980882962689e-08,0.0
B0005.mat,B0005,356,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,357,3692,10367.906000000003,3.691239861057354,4.201467279875692,0.5102274188183378,1.7744315143352015e-05,0.08299534165220131,0.5448665166311562,0.6023702162383164,26.219024724567685,24.332669654075534,-1.8863550704921508,21932.709394041925,,,0.028439869989165763,6.645640376232291e-05,-7.125587386739274e-09,0.8557692307692307
B0005.mat,B0005,358,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,359,320,3002.641,4.197717228550219,3.5627431724748324,-0.6349740560753863,-0.00021968372081362594,0.22926505227297364,-1.773860289771637,0.6507355272479427,24.253757559853845,35.439411621482165,11.18565406162832,-18659.905267424834,1.4752095869031632,0.7946240682056631,0.96875,-0.00023261307917790027,7.593092418183608e-08,0.003236245954692557
B0005.mat,B0005,360,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,361,3852,10806.719,3.691280257971613,4.200502615809073,0.5092223578374604,1.613719887667711e-05,0.08092133788842781,0.5200245527389034,0.5982551030970332,26.174596914859684,24.252126592440636,-1.9224703224190485,21854.867577035573,,,0.05685358255451713,6.211305094449264e-05,-6.682856752496132e-09,0.8440366972477065
B0005.mat,B0005,362,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,363,321,3012.0,4.192454851360723,3.544836812063795,-0.647618039296928,-0.00022576694632904463,0.23319573629206394,-1.7809702419814517,0.6422230325919555,24.344257833007873,35.71444213967455,11.37018430666668,-18780.804845858027,1.4859035988304024,0.8003844153038009,0.9750778816199377,-0.0002330553674817108,6.561995367782274e-08,0.0
B0005.mat,B0005,364,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,365,3574,10043.172,3.6942466450856877,4.206254576734575,0.5120079316488875,1.8071161008432315e-05,0.08086414637837787,0.5639413599870164,0.6027584088251645,24.970758369129207,25.04408441590356,0.07332604677435128,22009.30589649047,,,0.0005595970900951316,-0.13666742827303135,,0.0
B0005.mat,B0005,366,322,3020.11,4.202845001527377,3.5358343175174807,-0.6670106840098966,-0.00022839690734330597,0.2327793636251861,-1.7879098523188452,0.633757279790088,25.05822714016358,36.322325809442454,11.264098669278873,-18963.169330823803,1.4960918298136696,0.8058723226653155,0.9813664596273292,-0.0002349834449548592,6.555148360999491e-08,0.0031746031746031746
B0005.mat,B0005,367,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,368,3771,10569.812,3.687543249278819,4.201063168136766,0.5135199188579471,1.7631447810200072e-05,0.08417554375578455,0.5404870941917305,0.6039114282652731,26.89606594470005,24.947578233419247,-1.948487711280805,22177.27182583039,,,0.04083797401219835,6.513085896150035e-05,-6.868659500635959e-09,0.9084967320261438
B0005.mat,B0005,369,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,370,320,3002.172000000006,4.197952808231904,3.544628258601667,-0.6533245496302373,-0.0002273730084468992,0.2335250205477887,-1.780229415660985,0.6432393686749752,24.85067433400367,36.143707017661924,11.293032683658254,-18735.823264960734,1.4808005946928984,0.7976356737393387,0.971875,-0.00023605316849877264,6.446406217257203e-08,0.0
B0005.mat,B0005,371,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,372,3531,9917.203,3.6896652903279983,4.20614159983949,0.5164763095114915,1.9431960060747343e-05,0.08501541862823997,0.5700675452978637,0.6048563705614017,26.71820116345073,24.78895771369519,-1.929243449755539,21924.553007663697,,,0.0005664117813650524,-0.13473897511239483,,0.0
B0005.mat,B0005,373,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,374,319,2992.703,4.198017952345714,3.556359815036754,-0.6416581373089603,-0.00022304526255990888,0.23109365437747822,-1.7731015168894209,0.6514705765655358,24.688453043463287,35.81782913450557,11.129376091042285,-18589.118307294142,1.4697543268466824,0.79168558341158,0.9843260188087775,-0.00022550512656442558,8.5727050956854e-08,0.003194888178913738
B0005.mat,B0005,375,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,376,3696,10317.406,3.691157283573764,4.194891465742244,0.50373418216848,1.6959822057805513e-05,0.08180384669643934,0.5366016791657899,0.6032177695614838,26.546167684971447,24.541776542944813,-2.004391142026634,21621.847745693147,,,0.09145021645021645,5.421123723721794e-05,-7.610610170460271e-09,0.7210682492581603
B0005.mat,B0005,377,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,378,316,2964.468,4.192162800008929,3.5574151609154883,-0.6347476390934408,-0.00022373673747994274,0.23123114842947284,-1.7705879947441516,0.654212957890516,24.444236533813477,35.64502538652201,11.20078885270853,-18359.148080671293,1.4539012274845928,0.7831462853887025,0.9715189873417721,-0.0002380763478992539,7.51879534165625e-08,0.013071895424836602
B0005.mat,B0005,379,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,380,3851,10806.109,3.6910219665482353,4.199751983945933,0.5087300173976974,1.5824682737461194e-05,0.08002711160641886,0.5156965790545791,0.5957681386038078,26.306334176309598,24.42653184258504,-1.8798023337245588,21684.114475623886,,,0.06180212931706051,6.108944818267783e-05,-6.70176313419462e-09,0.8270042194092827
B0005.mat,B0005,381,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,382,318,2983.375,4.196993378341778,3.570394142327151,-0.6265992360146275,-0.00021717148831738883,0.22947771879895953,-1.7600629827474803,0.667000512961465,24.382815275144992,35.3909783963713,11.00816312122631,-18369.13860330433,1.4541462067235693,0.7832782438583529,0.9779874213836478,-0.00023241763137041416,8.296519202512977e-08,0.0032258064516129032
B0005.mat,B0005,383,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,384,3572,10041.921,3.6919321850492404,4.203053956076268,0.5111217710270273,1.8064617940904892e-05,0.08189196421567045,0.5519868280845809,0.599053251706605,26.379793516155136,24.745701797871376,-1.6340917182837593,21539.15586061184,,,0.009518477043673012,8.515619385789086e-05,-9.543949226712916e-09,0.8181818181818182
B0005.mat,B0005,385,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,386,317,2975.297,4.197603515102162,3.5576975634324772,-0.6399059516696846,-0.0002249447727633545,0.23426793601664392,-1.765575132998529,0.6607978776580166,24.71534698579929,35.90172424296188,11.186377257162594,-18372.977511158533,1.455023751906683,0.7837509350133121,0.9684542586750788,-0.00023909852087144066,7.235155912694194e-08,0.0
B0005.mat,B0005,387,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,388,3822,10719.281,3.6913283030224875,4.19923871741988,0.5079104143973927,1.5884197339806333e-05,0.08001319372869227,0.5161189019622676,0.595699682978725,26.708508606388527,24.94223645207431,-1.7662721543142155,21543.47444876763,,,0.06724228152799581,6.106732190441658e-05,-6.802882104704537e-09,0.84765625
B0005.mat,B0005,389,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,390,317,2974.9850000000006,4.196406678544622,3.5621145720736376,-0.6342921064709843,-0.0002223778067628023,0.23343364754226326,-1.7588271887545277,0.6677722505465497,24.851431185422516,35.87657254499655,11.025141359574032,-18294.722002363415,1.449042163761236,0.7805289427291894,0.9842271293375394,-0.00022516272223333303,9.455284921575739e-08,0.003215434083601286
B0005.mat,B0005,391,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,392,3850,10804.719,3.691370216990942,4.199988402679418,0.5086181856884759,1.5574145629204893e-05,0.07936226654041331,0.5108698391293734,0.593643239195866,26.736796696887414,24.718822643193874,-2.017974053693539,21491.968020458367,,,0.06233766233766234,6.121188422894193e-05,-6.706566405111387e-09,0.8368200836820083
B0005.mat,B0005,393,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,394,316,2966.25,4.197098662004674,3.576830514745812,-0.6202681472588618,-0.00021526613983849843,0.229142139192038,-1.7516428147438297,0.6759686601230658,24.593120256300985,35.37052396634794,10.777403710046954,-18159.673929721765,1.4386709371480566,0.7749424644709048,0.9683544303797469,-0.00022863281118603058,9.566450026635014e-08,0.006557377049180328
B0005.mat,B0005,395,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,396,3848,10805.687,3.692817154993932,4.199724222629417,0.5069070676354848,1.5159536450565681e-05,0.07801240848480284,0.5067976189540666,0.5911365742888971,26.341176406622793,24.442492508028707,-1.8986838985940864,21327.89635111037,,,0.059771309771309775,6.137256821162132e-05,-6.6994377330181465e-09,0.8733624454148472
B0005.mat,B0005,397,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,398,315,2956.359,4.196909312093871,3.5772132537111867,-0.6196960583826847,-0.00021582640398252613,0.2296125408087406,-1.7513097768253418,0.6767833456075123,24.385017614303333,35.31944751936039,10.934429905057055,-18083.38602535304,1.433445432156979,0.7721277376203588,0.9841269841269841,-0.00021769350850683883,1.0304701270054179e-07,0.0
B0005.mat,B0005,399,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,400,3557,10011.406,3.6929601027541787,4.202344935218769,0.5093848324645904,1.753047163505576e-05,0.0801704326772523,0.5457592973240515,0.5952267027693081,26.363614224495294,24.691900983222652,-1.6717132412726414,21235.67307346494,,,0.007871802080404836,6.832715110431718e-05,-5.518364424418056e-09,0.6666666666666666
B0005.mat,B0005,401,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,402,315,2956.344,4.197105220217278,3.569684885614067,-0.6274203346032108,-0.00022047047437554905,0.2334116463244922,-1.7511840784846122,0.6767869141766419,24.645152954522295,35.63996182249638,10.994808867974086,-18074.657492236507,1.4333958900838095,0.7721010517012333,0.9809523809523809,-0.0002295252954580498,9.794394699866075e-08,0.003246753246753247
B0005.mat,B0005,403,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,404,3849,10806.625,3.6925859818882847,4.199792481168452,0.5072064992801675,1.5071599421846843e-05,0.07779270583709609,0.5045087206649608,0.5901433399576547,26.644307290198007,24.990397222334604,-1.6539100678634036,21251.16057982482,,,0.06157443491816056,7.230777125903877e-05,-8.26845184495403e-09,0.8771186440677966
B0005.mat,B0005,405,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,406,315,2956.406,4.196244829545076,3.5763051299071056,-0.6199396996379707,-0.00021562519993627839,0.23026320374609258,-1.7446206812145286,0.6838024379199837,24.932873139487384,35.68616080887089,10.753287669383504,-18016.21327749818,1.42806487344776,0.7692294908297354,0.9746031746031746,-0.00022982773952468833,9.816029712627568e-08,0.0032679738562091504
B0005.mat,B0005,407,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,408,3847,10805.563,3.692664480046114,4.200056215094289,0.5073917350481749,1.5018948569037783e-05,0.07762862896046595,0.5033829401421354,0.5896038709310107,26.850514990921603,24.899333850929924,-1.9511811399916787,21186.194060372964,,,0.05926696126852093,6.148403023960499e-05,-6.68360531455608e-09,0.8722466960352423
B0005.mat,B0005,409,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,410,314,2947.266,4.1968026018066595,3.5780032001762248,-0.6187994016304348,-0.00021573525277815463,0.23051595773401903,-1.7436362428649814,0.6846051890564013,24.804993137086292,35.572241943508665,10.767248806422373,-17942.924954980484,1.4229203181741186,0.7664583676775116,0.9745222929936306,-0.0002250372303567202,1.0586042326292972e-07,0.003278688524590164
B0005.mat,B0005,411,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,412,3846,10807.219,3.6932509353741936,4.199671113540276,0.5064201781660826,1.4796811437944574e-05,0.076908528848614,0.5011750295574352,0.5879122486717034,26.6414887737332,24.670729615153757,-1.970759158579444,21108.148446383926,,,0.05564222568902756,6.158199569325389e-05,-6.666025314485315e-09,0.8779342723004695
B0005.mat,B0005,413,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,414,313,2937.984,4.196227405416926,3.5782529159417336,-0.6179744894751926,-0.0002169538286479995,0.23192515902293845,-1.7425325036061032,0.6854953037815841,24.578577776974136,35.41162230145362,10.833044524479483,-17856.189985504083,1.417429032731308,0.7635004777498812,0.9744408945686901,-0.00022654767270641603,1.0828081103267573e-07,0.003289473684210526
B0005.mat,B0005,415,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,416,3843,10805.547,3.693209012779358,4.199990512409509,0.5067814996301512,1.4600027901293642e-05,0.07619652688668208,0.4996699404165846,0.5863697887532255,26.451394028923485,24.40108457243738,-2.0503094564861044,21044.46402113927,,,0.057507155867811605,6.196015400996958e-05,-6.651911183648545e-09,0.8
B0005.mat,B0005,417,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,418,312,2929.125,4.196558172556389,3.57952648091485,-0.617031691641539,-0.000217318901553665,0.23255290311170276,-1.7419837011363046,0.6864030353770245,24.357810301716302,35.29541793323776,10.937607631521455,-17780.237738037897,1.412409228794446,0.7607965521102183,0.9743589743589743,-0.0002278553292128914,1.0900809241101475e-07,0.0033003300330033004
B0005.mat,B0005,419,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,420,3735,10510.453,3.693648232954113,4.2005997999601385,0.5069515670060256,1.5283835934885683e-05,0.07662892102787484,0.5119592557446062,0.5874229027299627,26.354974997868347,24.638244395129924,-1.7167306027384228,20957.990053837566,,,0.03427041499330656,6.534626290618948e-05,-6.986415538875899e-09,0.8346456692913385
B0005.mat,B0005,421,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,422,312,2928.454,4.196870541112335,3.5733090987103386,-0.6235614424019964,-0.00022077881922408606,0.23502132753203192,-1.7421680980861822,0.686435308908867,24.616751003686066,35.60791877576871,10.991167772082644,-17779.60850662207,1.412578792940193,0.7608878881159705,0.9807692307692307,-0.00022586185946053074,1.0574312428706394e-07,0.0
B0005.mat,B0005,423,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,424,3622,10202.781,3.6931176482125387,4.2017722862520435,0.5086546380395047,1.6331054637513426e-05,0.07802336267318837,0.5275401796076259,0.5898026354803635,26.65987715139496,25.06969199512679,-1.59018515626817,20948.29750301939,,,0.017945886250690227,6.736050267583537e-05,-7.445504065828901e-09,0.875
B0005.mat,B0005,425,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,426,312,2929.375,4.196795527524874,3.5808535254697578,-0.6159420020551165,-0.00021479788877245713,0.23071791602007982,-1.735841378420618,0.6933478478788404,25.029278052079956,35.72414943395157,10.69487138187161,-17736.071078206456,1.4075983731469897,0.7582051768100095,0.9775641025641025,-0.00022755615047825335,1.0956390483900388e-07,0.003289473684210526
B0005.mat,B0005,427,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,428,3602,10140.858999999997,3.693213807973962,4.202712483334685,0.5094986753607231,1.6500345416715526e-05,0.078173646252923,0.5295981797881324,0.5898123789144573,27.004373033261828,25.125174747743483,-1.8791982855183456,20900.557295171457,,,0.00971682398667407,8.443812693207632e-05,-9.51333723590019e-09,0.8529411764705882
B0005.mat,B0005,429,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,430,314,2946.031,4.189287343772767,3.5558917253318874,-0.6333956184408795,-0.0002229478422080089,0.2314340526179757,-1.7567879869499758,0.6705438927885254,25.159494190646395,35.903997506455866,10.744503315809471,-18076.52815885833,1.4333920485221476,0.7720989824377313,0.9713375796178344,-0.00023957092386436995,8.188359612294138e-08,0.003289473684210526
B0005.mat,B0005,431,3678,10340.672,3.69407736849464,4.201618368495758,0.507541000001118,1.6316484122782096e-05,0.07824174931476541,0.5301690858655698,0.5944198189161697,25.905841381492497,25.20135697204749,-0.7044844094450085,21331.9316114906,,,0.02365415986949429,6.644048654551443e-05,-7.232537806728414e-09,0.8837209302325582
B0005.mat,B0005,432,315,2955.438,4.201144545237731,3.551885409283692,-0.649259135954039,-0.00022627402694708852,0.23397367076765024,-1.7573176114092575,0.6694688446745368,25.21215090210571,36.116700375002374,10.904549472896665,-18164.29171715999,1.4382550176792908,0.7747184287655712,0.9904761904761905,-0.00022974476057165575,9.43124676356729e-08,0.003215434083601286
B0005.mat,B0005,433,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,434,3811,10700.062999999995,3.6909488596890814,4.2006910721314235,0.5097422124423421,1.5622774444152965e-05,0.07900228244161069,0.5117506163543526,0.5920720422310805,27.054087627389464,24.961686122528825,-2.0924015048606392,21316.527599198154,,,0.05011807924429284,6.334433852801786e-05,-6.820171849191421e-09,0.8210526315789474
B0005.mat,B0005,435,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,436,313,2937.625,4.196925753814179,3.5736151200402326,-0.6233106337739467,-0.0002164783984502921,0.22954405726334065,-1.7427628393326555,0.6856017380135446,24.852009021918743,35.48818285942285,10.636173837504106,-17874.109264369734,1.4173547174485526,0.7634604477007023,0.9712460063897763,-0.0002313168645494042,1.0031561134678624e-07,0.0033003300330033004
B0005.mat,B0005,437,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,438,3782,10628.938,3.69307509708269,4.200946991228521,0.5078718941458304,1.5197732636197918e-05,0.07709164408327812,0.5081028567646714,0.5884944828252696,26.596802987835787,24.559504495217958,-2.037298492617829,21032.68192056003,,,0.040983606557377046,6.428756480930413e-05,-6.8924394257099555e-09,0.8571428571428571
B0005.mat,B0005,439,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,440,312,2929.078,4.196901090271507,3.582249809980573,-0.6146512802909343,-0.00021309771014022788,0.22932881459420568,-1.7352637407600366,0.6933146489933393,24.475953784901723,35.09068818463004,10.614734399728317,-17723.295099159346,1.406981663677643,0.7578729852409039,0.9583333333333334,-0.00022789154545634183,1.0604618219398913e-07,0.0
B0005.mat,B0005,441,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,442,3843,10807.109,3.6938668252938105,4.200030131779333,0.5061633064855227,1.433499101787757e-05,0.07528346015026652,0.49584719215020134,0.5845543364110366,26.298783125800707,24.424214116622053,-1.8745690091786535,20885.650867453784,,,0.0546448087431694,6.21830796558487e-05,-6.6570015388594895e-09,0.8708133971291866
B0005.mat,B0005,443,0,,,,,,,,,,,,,,,,,,
B0005.mat,B0005,444,311,2918.375,4.196688955833435,3.5821071034262646,-0.61458185240717,-0.0002145642769269014,0.23087953878001954,-1.7344350518111926,0.6942236682134463,24.345219404030782,35.08313938846722,10.737919984436434,-17634.489302286238,1.4012037783587625,0.7547607178190572,0.9742765273311897,-0.0002215740335085898,1.1447523833138199e-07,0.0
B0005.mat,B0005,445,0,,,,,,,,,,,,,,,,,,
